17,15.7667778816932,14.6134864399421,13.6070642747467,12.743039842547,11.9925361704052,11.3266551299566,10.7164985928365,10.1346403565847,9.57314275622287,9.03787083936324,8.53498182409551,8.07063292850941,7.65087020283104,7.27648790701881,6.94086511283466,6.63682083936324,6.35717500452243,6.09509840408426,5.84464372236292,5.6,
16.6336,15.4775309857815,14.3933980206326,13.4415482077249,12.6186307273646,11.8995250912859,11.2590919405602,10.6721919162586,10.1149297734391,9.57988253793583,9.07129368410172,8.59365363715617,8.15145282231863,7.74908976647147,7.38662153686583,7.05797534053907,6.756615409816,6.476007097362,6.21005310361886,5.95375534913698,5.70228571428571,
16.2588,15.1528447343643,14.1172455989682,13.2109164710606,12.4298795934975,11.7486631010839,11.1417764968271,10.5837292837339,10.050349756844,9.53492723139907,9.04311775070421,8.58083913217741,8.15400919323664,7.76841783614871,7.42381199784648,7.11140633904243,6.82177109659706,6.5454815721353,6.27509020123889,6.00811870370691,5.74285714285714,
15.8672,14.7967124292918,13.7986828393374,12.9335441887833,12.1956346475544,11.5567035541025,10.9884806661388,10.4626957413746,9.95265239842084,9.45249242922244,8.97111621485425,8.51773654049329,8.1015661913166,7.73162266684728,7.40769778516177,7.11655729880834,6.84398313056853,6.5757681154264,6.30196488889302,6.02333257374342,5.74228571428571,
15.4504,14.4131273724143,13.4513634061285,12.6278064849222,11.9347440961442,11.3403998046449,10.8129763158768,10.3206763352926,9.83358978979103,9.34679372401584,8.87306225223537,8.42554409343791,8.0173879666117,7.66147251355174,7.35791739401269,7.0888274103004,6.83494674259252,6.57703641381939,6.30243235852997,6.01499574691724,5.72114285714286,
15,14.006082865582,13.0889409637301,12.3120784835067,11.6660561458755,11.1165052070143,10.6290353134226,10.1692561116,9.70491402257598,9.23204670838911,8.76672903853111,8.32546002234533,7.92473866917511,7.58073563124661,7.29410931960022,7.04361586398223,6.80635716353111,6.55945615389834,6.28824780209841,5.99870701089906,5.7,
14.5104,13.5795555319403,12.7228418772925,12.0013932936787,11.4049092753307,10.8986754729258,10.4479563744211,10.0180164677736,9.57634720869233,9.11992546677751,8.66661108932448,8.2347059664174,7.84251198814042,7.5079795148865,7.23245194752726,6.9938247341517,6.76822235111019,6.53179137020764,6.26930377402626,5.98721045946519,5.69531428571429,
13.9872,13.137455279815,12.355583315014,11.6974159650307,11.152603050986,10.6881757437416,10.2711456075712,9.86852420674835,9.44949154123763,9.0119380509177,8.57408827979636,8.15459719632698,7.77211976896291,7.44496861930636,7.17528322500439,6.94236763044388,6.72380117051065,6.49718348913299,6.24804227865826,5.9818314108143,5.70708571428571,
13.4388,12.683675338827,11.9874551458547,11.3984695322676,10.9069273112915,10.4831735182356,10.0975359698348,9.72034248282401,9.32391923360463,8.90705100437176,8.48726182502713,8.08247239061468,7.71060339617829,7.38926663931118,7.12148098964409,6.88966104632807,6.67466521377713,6.45736828502035,6.22504268281838,5.98104048925063,5.7312,
12.8736,12.2221089385971,11.6187472387751,11.1028770300945,10.665671894697,10.2818362951817,9.92606041817416,9.57303445030028,9.19920249918611,8.80423087070171,8.40423294009717,8.01567022782114,7.65500425432227,7.33843726970598,7.06992307905882,6.83612147527361,6.62238607295431,6.41408153221573,6.20088435333058,5.98330831907846,5.76354285714286,
12.3,11.7566493087464,11.2497494627352,10.8089614932164,10.4266266396527,10.0823315733538,9.75565190955138,9.42616326347685,9.07491355137482,8.70244419346961,8.32310284008683,7.95152938648698,7.60236372793054,7.29004420529577,7.01948733086107,6.78216541074982,6.56853534008683,6.36905900506512,6.17614665701881,5.98710552460203,5.8,
